ux_l,ux_r,uy_t,uy_b
 2.430371470798073e-07, 2.3562034976740633e-07, 4.701340494236176e-08, 3.963518769540545e-08
 2.399282393705014e-07, 2.327889985881903e-07, 5.4114574226184057e-08, 4.701340494236176e-08
 2.3639911290695757e-07, 2.295723624530278e-07, 6.090649857386046e-08, 5.4114574226184057e-08
 2.3249368370415186e-07, 2.2600470801965552e-07, 6.735660066340114e-08, 6.090649857386046e-08
 2.282513275993526e-07, 2.221220745799035e-07, 7.344894172273452e-08, 6.735660066340114e-08
 2.2371847694894422e-07, 2.179616433365738e-07, 7.916985610272361e-08, 7.344894172273452e-08
 2.1893653069768017e-07, 2.1356432832599306e-07, 8.450600441456969e-08, 7.916985610272361e-08
 2.139504075218566e-07, 2.089656450151273e-07, 8.944987212342502e-08, 8.450600441456969e-08
 2.0880041055042736e-07, 2.0420512642387506e-07, 9.400583105154332e-08, 8.944987212342502e-08
 2.0352692344187565e-07, 1.993148527947708e-07, 9.817614609857451e-08, 9.400583105154332e-08
 1.9816663791390274e-07, 1.943331214884597e-07, 1.0196746998012801e-07, 9.817614609857451e-08
 1.9275460026840882e-07, 1.8928656190156545e-07, 1.0538721502099162e-07, 1.0196746998012801e-07
 1.8731940483218133e-07, 1.8420877744462794e-07, 1.0845525911145219e-07, 1.0538721502099162e-07
 1.818933252419139e-07, 1.7912334918333227e-07, 1.1118088176472674e-07, 1.0845525911145219e-07
 1.764982277391502e-07, 1.740545697758729e-07, 1.1358341768123757e-07, 1.1118088176472674e-07
 1.7115809714800724e-07, 1.6902380556028882e-07, 1.1567863971629423e-07, 1.1358341768123757e-07
 1.6589130023291923e-07, 1.6404724180128738e-07, 1.1748282664142843e-07, 1.1567863971629423e-07
 1.6071385123886208e-07, 1.5914463659655772e-07, 1.1902114244971215e-07, 1.1748282664142843e-07
 1.5564200421016484e-07, 1.543243156998663e-07, 1.203056400560014e-07, 1.1902114244971215e-07
 1.5068111101684452e-07, 1.496002251775533e-07, 1.2135368537549988e-07, 1.203056400560014e-07
 1.4584503854435703e-07, 1.4498184526026603e-07, 1.221863145969944e-07, 1.2135368537549988e-07
 1.4113786465839888e-07, 1.4048069972404354e-07, 1.2282485229666388e-07, 1.221863145969944e-07
 1.36567821099509e-07, 1.3608799685861388e-07, 1.232712320770873e-07, 1.2282485229666388e-07
 1.3212752391607796e-07, 1.3179967367125435e-07, 1.2352663295167998e-07, 1.232712320770873e-07
 1.278094540831359e-07, 1.276389690258759e-07, 1.2363440171964777e-07, 1.2352663295167998e-07
 1.2363440171562704e-07, 1.2361291181860385e-07, 1.2361291182325946e-07, 1.2363440171964777e-07
 1.1960834451491517e-07, 1.1971528756724816e-07, 1.2346247649942532e-07, 1.2361291182325946e-07
 1.1572289991908444e-07, 1.1593758403703756e-07, 1.2318830029759085e-07, 1.2346247649942532e-07
 1.1196741485931268e-07, 1.1229105770990816e-07, 1.228215068467407e-07, 1.2318830029759085e-07
 1.0835361880803008e-07, 1.0877282756878892e-07, 1.2237081287562074e-07, 1.228215068467407e-07
 1.0487523836971589e-07, 1.0537682550401023e-07, 1.2183562266662513e-07, 1.2237081287562074e-07
 1.0152664497211323e-07, 1.0210050604529553e-07, 1.2122676316917836e-07, 1.2183562266662513e-07
 9.83021882204386e-08, 9.894370185105515e-08, 1.2055711340970954e-07, 1.2122676316917836e-07
 9.520371376543309e-08, 9.590532365592977e-08, 1.198340319858114e-07, 1.2055711340970954e-07
 9.22258374963609e-08, 9.297906030868911e-08, 1.1906031503986226e-07, 1.198340319858114e-07
 8.93629699451079e-08, 9.016178571366145e-08, 1.182417587100243e-07, 1.1906031503986226e-07
 8.661465463864157e-08, 8.745252459275369e-08, 1.1738466117383014e-07, 1.182417587100243e-07
 8.397426984590372e-08, 8.484362209300381e-08, 1.1649478875471801e-07, 1.1738466117383014e-07
 8.143536998985647e-08, 8.233626997974853e-08, 1.1557966931632916e-07, 1.1649478875471801e-07
 7.899905941262177e-08, 7.992836729612222e-08, 1.1463866167820114e-07, 1.1557966931632916e-07
 7.666318132643893e-08, 7.761230634200507e-08, 1.1367465975851742e-07, 1.1463866167820114e-07
 7.441857174509356e-08, 7.538179695195384e-08, 1.1269222714951868e-07, 1.1367465975851742e-07
 7.225915495821313e-08, 7.324083102819509e-08, 1.1170011246134132e-07, 1.1269222714951868e-07
 7.018947876050298e-08, 7.118663832940112e-08, 1.1069650230533643e-07, 1.1170011246134132e-07
 6.820440309305476e-08, 6.920925794463613e-08, 1.0967977645952446e-07, 1.1069650230533643e-07
 6.629601846147588e-08, 6.730682708734807e-08, 1.086569422408654e-07, 1.0967977645952446e-07
 6.446556741531923e-08, 6.547990753978278e-08, 1.0763340761204355e-07, 1.086569422408654e-07
 6.27072553261093e-08, 6.372110421750288e-08, 1.066039635722175e-07, 1.0763340761204355e-07
 6.101345581161877e-08, 6.20312400023594e-08, 1.0557100218875233e-07, 1.066039635722175e-07
 5.9389272369633085e-08, 6.041150983248572e-08, 1.0454215512143006e-07, 1.0557100218875233e-07
 5.783364088438613e-08, 5.8850548854612175e-08, 1.0351337101104547e-07, 1.0454215512143006e-07
 5.633454180945587e-08, 5.734573597001822e-08, 1.024873127141583e-07, 1.0351337101104547e-07
 5.4893305271456565e-08, 5.590239737240909e-08, 1.0146436595528054e-07, 1.024873127141583e-07
 5.3508724543621065e-08, 5.451297522830327e-08, 1.0044338487421482e-07, 1.0146436595528054e-07
 5.2176464315722954e-08, 5.317662764721475e-08, 9.942663441695549e-08, 1.0044338487421482e-07
 5.0896604040788007e-08, 5.189424588176922e-08, 9.84232882288334e-08, 9.942663441695549e-08
 4.9669844682149875e-08, 5.065777592200618e-08, 9.74249559172004e-08, 9.84232882288334e-08
 4.8486626871870325e-08, 4.946396837927416e-08, 9.642778169181407e-08, 9.74249559172004e-08
 4.7345583257095174e-08, 4.831859056103756e-08, 9.543814518429773e-08, 9.642778169181407e-08
 4.625022035209661e-08, 4.72178129867401e-08, 9.44594236110562e-08, 9.543814518429773e-08
 4.519634624063785e-08, 4.615745862031395e-08, 9.349088457282233e-08, 9.44594236110562e-08
 4.4183240444981946e-08, 4.513867945212229e-08, 9.253265598876864e-08, 9.349088457282233e-08
 4.321119356097207e-08, 4.415630467910426e-08, 9.157991008567187e-08, 9.253265598876864e-08
 4.2274188447263015e-08, 4.320686528790846e-08, 9.062955891210139e-08, 9.157991008567187e-08
 4.136884877011085e-08, 4.2295353463912414e-08, 8.969228404845627e-08, 9.062955891210139e-08
 4.0500401585650475e-08, 4.141996134425046e-08, 8.876850388383924e-08, 8.969228404845627e-08
 3.9664143004054025e-08, 4.057654193422217e-08, 8.78539716487961e-08, 8.876850388383924e-08
 3.8859032272453376e-08, 3.976505510841367e-08, 8.694445999664502e-08, 8.78539716487961e-08
 3.808647619193718e-08, 3.898312099207348e-08, 8.604195599411833e-08, 8.694445999664502e-08
 3.734062374721296e-08, 3.8227487890542914e-08, 8.514694185997123e-08, 8.604195599411833e-08
 3.662135122396847e-08, 3.750048851324584e-08, 8.426548887857457e-08, 8.514694185997123e-08
 3.5929296823288766e-08, 3.680385941246854e-08, 8.339989916439076e-08, 8.426548887857457e-08
 3.526405912681962e-08, 3.612882152976484e-08, 8.253749507819358e-08, 8.339989916439076e-08
 3.462020688410337e-08, 3.548025582232847e-08, 8.16816496937434e-08, 8.253749507819358e-08
 3.400248814742849e-08, 3.4853014627797136e-08, 8.083479737989254e-08, 8.16816496937434e-08
 3.340407690909439e-08, 3.424713544984261e-08, 7.999784602417654e-08, 8.083479737989254e-08
 3.282693597059395e-08, 3.366284248666464e-08, 7.917501918128463e-08, 7.999784602417654e-08
 3.227032162270736e-08, 3.310331118401236e-08, 7.836725255622051e-08, 7.917501918128463e-08
 3.1735620118998294e-08, 3.2558270601330215e-08, 7.755866556418006e-08, 7.836725255622051e-08
 3.121604123053527e-08, 3.2035943903104287e-08, 7.67604645383736e-08, 7.755866556418006e-08
 3.0718579900519306e-08, 3.152723085362737e-08, 7.596690296264622e-08, 7.67604645383736e-08
 3.0233338582317945e-08, 3.103575745821276e-08, 7.518467640514924e-08, 7.596690296264622e-08
 2.976546489702788e-08, 3.056149800393864e-08, 7.441389099152024e-08, 7.518467640514924e-08
 2.931261668899705e-08, 3.010505863295159e-08, 7.365383879215505e-08, 7.441389099152024e-08
 2.887534912400615e-08, 2.9662279592704466e-08, 7.289288302692804e-08, 7.365383879215505e-08
 2.8452046642878403e-08, 2.9236181276045188e-08, 7.213822423681714e-08, 7.289288302692804e-08
 2.8043864904807512e-08, 2.882208034363356e-08, 7.138758856795731e-08, 7.213822423681714e-08
 2.7647788511989468e-08, 2.8419759094382123e-08, 7.064376716789466e-08, 7.138758856795731e-08
 2.7262348019593392e-08, 2.803304093751139e-08, 6.991511980765197e-08, 7.064376716789466e-08
 2.6891773619300646e-08, 2.765728117014694e-08, 6.919325917638182e-08, 6.991511980765197e-08
 2.6529710651321654e-08, 2.7296592990450983e-08, 6.847738568487379e-08, 6.919325917638182e-08
 2.6183795953532407e-08, 2.694577641845705e-08, 6.776164135219972e-08, 6.847738568487379e-08
 2.5846841461137384e-08, 2.6608194531700754e-08, 6.704934564470084e-08, 6.776164135219972e-08
 2.5525169230281576e-08, 2.627692562836795e-08, 6.633448816214042e-08, 6.704934564470084e-08
 2.5211100600917743e-08, 2.596163621907323e-08, 6.563420984001511e-08, 6.633448816214042e-08
 2.4914080468899817e-08, 2.5653535329342262e-08, 6.493510473211077e-08, 6.563420984001511e-08
 2.462632646332204e-08, 2.5362351256476784e-08, 6.424555867789115e-08, 6.493510473211077e-08
 2.4355482049318073e-08, 2.508300209836289e-08, 6.35570180444973e-08, 6.424555867789115e-08
 2.409975581440078e-08, 2.4816667903230542e-08, 6.286257674481201e-08, 6.35570180444973e-08
 2.3854726284259366e-08, 2.4563500415113546e-08, 6.216439138185302e-08, 6.286257674481201e-08
 2.3625198338800687e-08, 2.4320743120167e-08, 6.146018524384693e-08, 6.216439138185302e-08
 2.3400673295293808e-08, 2.4090185618788526e-08, 6.075393232183906e-08, 6.146018524384693e-08
 2.3185975842410267e-08, 2.3867668475223943e-08, 6.004863946847693e-08, 6.075393232183906e-08
 2.2975455096316092e-08, 2.3657180710936675e-08, 5.9350761935363045e-08, 6.004863946847693e-08
 2.2771469854979873e-08, 2.3449967559595514e-08, 5.8654220072634214e-08, 5.9350761935363045e-08
 2.257254294780122e-08, 2.3253258702050764e-08, 5.796703509699613e-08, 5.8654220072634214e-08
 2.238009898018269e-08, 2.305825764143079e-08, 5.7279355452026296e-08, 5.796703509699613e-08
 2.2193653819702657e-08, 2.2869712812207148e-08, 5.6592144877740414e-08, 5.7279355452026296e-08
 2.2015177466693345e-08, 2.268765940950501e-08, 5.590507389042668e-08, 5.6592144877740414e-08
 2.1844112494653235e-08, 2.2510382513742913e-08, 5.5216280667667096e-08, 5.590507389042668e-08
 2.168334641628434e-08, 2.2342459514690044e-08, 5.452578787253712e-08, 5.5216280667667096e-08
 2.1529300488310696e-08, 2.2183535969921244e-08, 5.3840675633798065e-08, 5.452578787253712e-08
 2.1385406585242297e-08, 2.2030374000928817e-08, 5.315080567836362e-08, 5.3840675633798065e-08
 2.124409645096149e-08, 2.188774994599284e-08, 5.246832039552297e-08, 5.315080567836362e-08
 2.1109288990515752e-08, 2.174896354686043e-08, 5.178912046675044e-08, 5.246832039552297e-08
 2.0975427387261354e-08, 2.1613845387657083e-08, 5.1112983173271495e-08, 5.178912046675044e-08
 2.0843874087041844e-08, 2.1484955299516484e-08, 5.044945850514894e-08, 5.1112983173271495e-08
 2.071706679805003e-08, 2.1357135170141404e-08, 4.9788402914069634e-08, 5.044945850514894e-08
 2.0591551248916556e-08, 2.1233816172526398e-08, 4.913420933525699e-08, 4.9788402914069634e-08
 2.0472073644711696e-08, 2.1117352897875163e-08, 4.8485301757017837e-08, 4.913420933525699e-08
 2.0357929211910054e-08, 2.1000824798752695e-08, 4.783309071439625e-08, 4.8485301757017837e-08
 2.024675449524231e-08, 2.089055563017758e-08, 4.718108795879991e-08, 4.783309071439625e-08
 2.0142926522354935e-08, 2.078304415987632e-08, 4.652721483435938e-08, 4.718108795879991e-08
 2.004282763713234e-08, 2.0677119700776495e-08, 4.586849029128682e-08, 4.652721483435938e-08
 1.99446537536765e-08, 2.057850260028485e-08, 4.52121960131483e-08, 4.586849029128682e-08
 1.985299239637991e-08, 2.048515113970088e-08, 4.455402460622306e-08, 4.52121960131483e-08
 1.9762153458547825e-08, 2.0395958765700512e-08, 4.389175040112857e-08, 4.455402460622306e-08
 1.967613435887881e-08, 2.0313387907119055e-08, 4.322836431732956e-08, 4.389175040112857e-08
 1.9596820232746888e-08, 2.0233349329688945e-08, 4.25562571985591e-08, 4.322836431732956e-08
 1.952099451797948e-08, 2.0156376085688747e-08, 4.1881202655128065e-08, 4.25562571985591e-08
 1.945437030833477e-08, 2.0084996112376115e-08, 4.1201952492559114e-08, 4.1881202655128065e-08
 1.939060347204534e-08, 2.001984403130856e-08, 4.0524486165475624e-08, 4.1201952492559114e-08
 1.933441789308155e-08, 1.995780721485284e-08, 3.9846801527208446e-08, 4.0524486165475624e-08
 1.9278729346382093e-08, 1.9902191851768404e-08, 3.917126024209925e-08, 3.9846801527208446e-08
 1.922458180882351e-08, 1.9848285684618888e-08, 3.849752202055892e-08, 3.917126024209925e-08
 1.917597213196668e-08, 1.97964410261005e-08, 3.782262738667452e-08, 3.849752202055892e-08
 1.9123916239423302e-08, 1.9750643902639533e-08, 3.7151926314995873e-08, 3.782262738667452e-08
 1.9080946300452145e-08, 1.9708741849841958e-08, 3.647857308195826e-08, 3.7151926314995873e-08
 1.9041954360792987e-08, 1.967093531955675e-08, 3.580473607074845e-08, 3.647857308195826e-08
 1.9004227084823738e-08, 1.9635414813318584e-08, 3.512684896623546e-08, 3.580473607074845e-08
 1.8972412880436123e-08, 1.9602700770518056e-08, 3.4451977976066835e-08, 3.512684896623546e-08
 1.8942609013413095e-08, 1.9569056338148214e-08, 3.377898841519682e-08, 3.4451977976066835e-08
 1.8912705322329184e-08, 1.954121259162283e-08, 3.3111157788550416e-08, 3.377898841519682e-08
 1.8889035330726214e-08, 1.9516808108480238e-08, 3.2446726889018985e-08, 3.3111157788550416e-08
 1.887004817883209e-08, 1.949568524116434e-08, 3.177600933437258e-08, 3.2446726889018985e-08
 1.8851994104697538e-08, 1.9480859919488128e-08, 3.1106076506755174e-08, 3.177600933437258e-08
 1.884093710370457e-08, 1.94662054964975e-08, 3.0432351107605167e-08, 3.1106076506755174e-08
 1.8828904344244376e-08, 1.9458144618034193e-08, 2.9767144774695987e-08, 3.0432351107605167e-08
 1.8817897810463078e-08, 1.9448857749591635e-08, 2.9105572588065172e-08, 2.9767144774695987e-08
 1.8808296142095693e-08, 1.943902747860793e-08, 2.844023286797208e-08, 2.9105572588065172e-08
 1.8799820611078167e-08, 1.943337933375268e-08, 2.777712650790234e-08, 2.844023286797208e-08
 1.8794455892218475e-08, 1.94261748236575e-08, 2.7111373501252678e-08, 2.777712650790234e-08
 1.8793021660500336e-08, 1.9422358985301744e-08, 2.6446273494172275e-08, 2.7111373501252678e-08
 1.8790644664395758e-08, 1.9425030327553186e-08, 2.5790430053876274e-08, 2.6446273494172275e-08
 1.8791157932034166e-08, 1.9424961623902563e-08, 2.5134164335563737e-08, 2.5790430053876274e-08
 1.8792742249331644e-08, 1.942533250824148e-08, 2.447589317166069e-08, 2.5134164335563737e-08
 1.8796984159601053e-08, 1.9430415214294203e-08, 2.3821478636855898e-08, 2.447589317166069e-08
 1.880255883706082e-08, 1.943687569329778e-08, 2.3170842820399487e-08, 2.3821478636855898e-08
 1.8807927975150398e-08, 1.9442923014408864e-08, 2.2522653114238233e-08, 2.3170842820399487e-08
 1.881194401479878e-08, 1.9449244759474605e-08, 2.1877061282932944e-08, 2.2522653114238233e-08
 1.8812739175891306e-08, 1.945747402830899e-08, 2.1238787019348857e-08, 2.1877061282932944e-08
 1.881934079620519e-08, 1.94627246111346e-08, 2.0599788921969473e-08, 2.1238787019348857e-08
 1.8826682275762857e-08, 1.946970404312017e-08, 1.9960314777477866e-08, 2.0599788921969473e-08
 1.8831611826497756e-08, 1.9480827874304862e-08, 1.9328569898008828e-08, 1.9960314777477866e-08
 1.8838529011949093e-08, 1.9486977439546407e-08, 1.8695354477101644e-08, 1.9328569898008828e-08
 1.8845712076833468e-08, 1.949350248632794e-08, 1.8064266402949618e-08, 1.8695354477101644e-08
 1.885696971441839e-08, 1.9501342911816363e-08, 1.7433506064963517e-08, 1.8064266402949618e-08
 1.886566653028327e-08, 1.951034119860097e-08, 1.6804113374827805e-08, 1.7433506064963517e-08
 1.8873047140012787e-08, 1.9517272507261773e-08, 1.6175824856672783e-08, 1.6804113374827805e-08
 1.888045083415029e-08, 1.9523204246349316e-08, 1.5549246949122594e-08, 1.6175824856672783e-08
 1.888437049023194e-08, 1.9532859326600296e-08, 1.4928377048867462e-08, 1.5549246949122594e-08
 1.8891837019626444e-08, 1.9538983938207327e-08, 1.4301056711119897e-08, 1.4928377048867462e-08
 1.889655429580801e-08, 1.9546233880262738e-08, 1.3674006137275208e-08, 1.4301056711119897e-08
 1.8901385843459522e-08, 1.9553402849871294e-08, 1.305198258439333e-08, 1.3674006137275208e-08
 1.8905937894236837e-08, 1.956155783552074e-08, 1.243353865829481e-08, 1.305198258439333e-08
 1.8912265873796263e-08, 1.9567399231269426e-08, 1.1810572699931531e-08, 1.243353865829481e-08
 1.8921575129575347e-08, 1.9573056728394248e-08, 1.1185140949056308e-08, 1.1810572699931531e-08
 1.8927649033783667e-08, 1.95798906713667e-08, 1.0565193801269151e-08, 1.1185140949056308e-08
 1.8933564975970744e-08, 1.9584889720168195e-08, 9.944067979926045e-09, 1.0565193801269151e-08
 1.8940487478337795e-08, 1.9590830177092942e-08, 9.320743773813099e-09, 9.944067979926045e-09
 1.894687626542541e-08, 1.959548713733618e-08, 8.696817053118518e-09, 9.320743773813099e-09
 1.895210673010005e-08, 1.9600405591853145e-08, 8.075756016250746e-09, 8.696817053118518e-09
 1.8953308018482457e-08, 1.960440225486191e-08, 7.455421770335694e-09, 8.075756016250746e-09
 1.895707648751029e-08, 1.9608021438228466e-08, 6.83152841468919e-09, 7.455421770335694e-09
 1.8960729022804575e-08, 1.9613178395300108e-08, 6.21018609255897e-09, 6.83152841468919e-09
 1.8962882962603037e-08, 1.961468389400419e-08, 5.589060446012774e-09, 6.21018609255897e-09
 1.896526641032192e-08, 1.9617917997448824e-08, 4.969309966335168e-09, 5.589060446012774e-09
 1.896771579964629e-08, 1.9620249806224203e-08, 4.347512180381233e-09, 4.969309966335168e-09
 1.8972618217287375e-08, 1.962427576464498e-08, 3.725613633107918e-09, 4.347512180381233e-09
 1.8975471956094306e-08, 1.96270613445074e-08, 3.1053976125435377e-09, 3.725613633107918e-09
 1.8977762271342025e-08, 1.9627972734541334e-08, 2.4841007911495715e-09, 3.1053976125435377e-09
 1.898103792608618e-08, 1.9632326290941135e-08, 1.863874054010916e-09, 2.4841007911495715e-09
 1.8983171821588544e-08, 1.9634200371151226e-08, 1.2414964252271893e-09, 1.863874054010916e-09
 1.8985222277383543e-08, 1.963691748479903e-08, 6.20916502889102e-10, 1.2414964252271893e-09
 1.8984994177996098e-08, 1.9636113558255127e-08, -0.0, 6.20916502889102e-10
 2.430119651224378e-07, 2.353559180580401e-07, 7.627779984725748e-09, -0.0
 2.4250475215571175e-07, 2.3489499347874134e-07, 1.5204257271293937e-08, 7.627779984725748e-09
 2.414961218006908e-07, 2.3397855638568823e-07, 2.2691796030453223e-08, 1.5204257271293937e-08
 2.399999864765796e-07, 2.3261656549448588e-07, 3.0046001138206727e-08, 2.2691796030453223e-08
 2.3803262356775015e-07, 2.308259898069191e-07, 3.72229138950616e-08, 3.0046001138206727e-08
 2.3562034976740633e-07, 2.2862620685330883e-07, 4.418205376314574e-08, 3.72229138950616e-08
 2.327889985881903e-07, 2.2604266858516844e-07, 5.0897938091021555e-08, 4.418205376314574e-08
 2.295723624530278e-07, 2.2310041261465252e-07, 5.733884414048823e-08, 5.0897938091021555e-08
 2.2600470801965552e-07, 2.1983310031842705e-07, 6.34739672236491e-08, 5.733884414048823e-08
 2.221220745799035e-07, 2.162687784967163e-07, 6.928851047940481e-08, 6.34739672236491e-08
 2.179616433365738e-07, 2.1244500578371558e-07, 7.47725410921429e-08, 6.928851047940481e-08
 2.1356432832599306e-07, 2.0839148576740726e-07, 7.990732110370395e-08, 7.47725410921429e-08
 2.089656450151273e-07, 2.0414553737722704e-07, 8.468935353217274e-08, 7.990732110370395e-08
 2.0420512642387506e-07, 1.9973605290457463e-07, 8.911555742243906e-08, 8.468935353217274e-08
 1.993148527947708e-07, 1.9520003806017466e-07, 9.31944147922634e-08, 8.911555742243906e-08
 1.943331214884597e-07, 1.905635435816151e-07, 9.692091039323374e-08, 9.31944147922634e-08
 1.8928656190156545e-07, 1.8585807732074749e-07, 1.0030943056405413e-07, 9.692091039323374e-08
 1.8420877744462794e-07, 1.8110879447302643e-07, 1.0336983085015648e-07, 1.0030943056405413e-07
 1.7912334918333227e-07, 1.7634019389034115e-07, 1.061121023572674e-07, 1.0336983085015648e-07
 1.740545697758729e-07, 1.7157561185498388e-07, 1.0855265346565351e-07, 1.061121023572674e-07
 1.6902380556028882e-07, 1.6683288149758256e-07, 1.1070207595729279e-07, 1.0855265346565351e-07
 1.6404724180128738e-07, 1.621310507437005e-07, 1.125802214366988e-07, 1.1070207595729279e-07
 1.5914463659655772e-07, 1.5748520406391942e-07, 1.1420082155302073e-07, 1.125802214366988e-07
 1.543243156998663e-07, 1.5290818278122882e-07, 1.1558154953368841e-07, 1.1420082155302073e-07
 1.496002251775533e-07, 1.4841171051384364e-07, 1.167353054582126e-07, 1.1558154953368841e-07
 1.4498184526026603e-07, 1.440111869616445e-07, 1.1768516906077189e-07, 1.167353054582126e-07
 1.4048069972404354e-07, 1.3969646475088986e-07, 1.184321494312342e-07, 1.1768516906077189e-07
 1.3608799685861388e-07, 1.3546652518782786e-07, 1.189829088897278e-07, 1.184321494312342e-07
 1.3179967367125435e-07, 1.3134754754968456e-07, 1.193659283063015e-07, 1.189829088897278e-07
 1.276389690258759e-07, 1.273479210901772e-07, 1.1960834451237576e-07, 1.193659283063015e-07
 1.2361291181860385e-07, 1.2346247650132987e-07, 1.1971528757190377e-07, 1.1960834451237576e-07
 1.1971528756724816e-07, 1.1968477296709851e-07, 1.1968477296921472e-07, 1.1971528757190377e-07
 1.1593758403703756e-07, 1.1602755276389824e-07, 1.1954177397046145e-07, 1.1968477296921472e-07
 1.1229105770990816e-07, 1.1248898729426757e-07, 1.1930327670562145e-07, 1.1954177397046145e-07
 1.0877282756878892e-07, 1.0906531190847001e-07, 1.1897481081084207e-07, 1.1930327670562145e-07
 1.0537682550401023e-07, 1.0575322523058652e-07, 1.185593032079104e-07, 1.1897481081084207e-07
 1.0210050604529553e-07, 1.0255440708453406e-07, 1.1806995897493798e-07, 1.185593032079104e-07
 9.894370185105515e-08, 9.946870362469511e-08, 1.1751873521458415e-07, 1.1806995897493798e-07
 9.590532365592977e-08, 9.649145334377903e-08, 1.1690776863857074e-07, 1.1751873521458415e-07
 9.297906030868911e-08, 9.361945118912211e-08, 1.1624304044483462e-07, 1.1690776863857074e-07
 9.016178571366145e-08, 9.085117367232855e-08, 1.1553249758911652e-07, 1.1624304044483462e-07
 8.745252459275369e-08, 8.818390395866379e-08, 1.1477575867408027e-07, 1.1553249758911652e-07
 8.484362209300381e-08, 8.561480169377003e-08, 1.1398743664146276e-07, 1.1477575867408027e-07
 8.233626997974853e-08, 8.314301347024572e-08, 1.1317176663270284e-07, 1.1398743664146276e-07
 7.992836729612222e-08, 8.076293065728346e-08, 1.1232260072408398e-07, 1.1317176663270284e-07
 7.761230634200507e-08, 7.846747380033865e-08, 1.114441503684662e-07, 1.1232260072408398e-07
 7.538179695195384e-08, 7.626109107469079e-08, 1.1055126122575995e-07, 1.114441503684662e-07
 7.324083102819509e-08, 7.414153192884995e-08, 1.0964591976254734e-07, 1.1055126122575995e-07
 7.118663832940112e-08, 7.209964866085968e-08, 1.0871912192057145e-07, 1.0964591976254734e-07
 6.920925794463613e-08, 7.013209056482722e-08, 1.0777734560223638e-07, 1.0871912192057145e-07
 6.730682708734807e-08, 6.82418824403449e-08, 1.0683002269330012e-07, 1.0777734560223638e-07
 6.547990753978278e-08, 6.642326502780122e-08, 1.0587460428976366e-07, 1.0683002269330012e-07
 6.372110421750288e-08, 6.467257578742398e-08, 1.0491409935707403e-07, 1.0587460428976366e-07
 6.20312400023594e-08, 6.299069253342697e-08, 1.0395127201887864e-07, 1.0491409935707403e-07
 6.041150983248572e-08, 6.137057004119859e-08, 1.0298119414355652e-07, 1.0395127201887864e-07
 5.8850548854612175e-08, 5.980591677527719e-08, 1.0200855812645152e-07, 1.0298119414355652e-07
 5.734573597001822e-08, 5.830406909362861e-08, 1.0104397411654918e-07, 1.0200855812645152e-07
 5.590239737240909e-08, 5.6861474516106917e-08, 1.0007494381117473e-07, 1.0104397411654918e-07
 5.451297522830327e-08, 5.5470061624164374e-08, 9.91070372931263e-08, 1.0007494381117473e-07
 5.317662764721475e-08, 5.413192904707434e-08, 9.814425265150996e-08, 9.91070372931263e-08
 5.189424588176922e-08, 5.284337153473039e-08, 9.718681826907036e-08, 9.814425265150996e-08
 5.065777592200618e-08, 5.159871774973221e-08, 9.623114837446837e-08, 9.718681826907036e-08
 4.946396837927416e-08, 5.0403794851614733e-08, 9.528240387357749e-08, 9.623114837446837e-08
 4.831859056103756e-08, 4.925532488343575e-08, 9.433736761000027e-08, 9.528240387357749e-08
 4.72178129867401e-08, 4.8147863073582845e-08, 9.339906924463005e-08, 9.433736761000027e-08
 4.615745862031395e-08, 4.708096076642387e-08, 9.247210540463064e-08, 9.339906924463005e-08
 4.513867945212229e-08, 4.6053999907169997e-08, 9.155028121575062e-08, 9.247210540463064e-08
 4.415630467910426e-08, 4.506294467809286e-08, 9.063047069447608e-08, 9.155028121575062e-08
 4.320686528790846e-08, 4.4110103090405394e-08, 8.971804708810533e-08, 9.063047069447608e-08
 4.2295353463912414e-08, 4.3194541930700526e-08, 8.881689192879432e-08, 8.971804708810533e-08
 4.141996134425046e-08, 4.2311908536878406e-08, 8.792508447381095e-08, 8.881689192879432e-08
 4.057654193422217e-08, 4.146027460423015e-08, 8.704248482298759e-08, 8.792508447381095e-08
 3.976505510841367e-08, 4.06401834745624e-08, 8.616252588030482e-08, 8.704248482298759e-08
 3.898312099207348e-08, 3.984962923079854e-08, 8.528632289258777e-08, 8.616252588030482e-08
 3.8227487890542914e-08, 3.908745589250793e-08, 8.441994248267417e-08, 8.528632289258777e-08
 3.750048851324584e-08, 3.835719693225964e-08, 8.356885977779727e-08, 8.441994248267417e-08
 3.680385941246854e-08, 3.765076881063107e-08, 8.272486128168706e-08, 8.356885977779727e-08
 3.612882152976484e-08, 3.696911789354451e-08, 8.188892937075722e-08, 8.272486128168706e-08
 3.548025582232847e-08, 3.631135638622118e-08, 8.105440849921205e-08, 8.188892937075722e-08
 3.4853014627797136e-08, 3.567728840438656e-08, 8.022891820193802e-08, 8.105440849921205e-08
 3.424713544984261e-08, 3.5064057765674503e-08, 7.941355306099857e-08, 8.022891820193802e-08
 3.366284248666464e-08, 3.447829764124127e-08, 7.861548787863237e-08, 7.941355306099857e-08
 3.310331118401236e-08, 3.390855758108209e-08, 7.782221197353837e-08, 7.861548787863237e-08
 3.2558270601330215e-08, 3.335952849921105e-08, 7.703633886595413e-08, 7.782221197353837e-08
 3.2035943903104287e-08, 3.282806739227027e-08, 7.625175148889668e-08, 7.703633886595413e-08
