ux_l,ux_r,uy_t,uy_b
 5.610843940651026e-08, 6.050620933430402e-08, 6.483188831794743e-08, 6.92157842820368e-08
 5.5480773512496136e-08, 6.015249845094994e-08, 6.016226205776725e-08, 6.483188831794743e-08
 5.5195875486141295e-08, 6.014935213065138e-08, 5.522115546256081e-08, 6.016226205776725e-08
 5.519841487790824e-08, 6.042239586925484e-08, 4.9995931050290226e-08, 5.522115546256081e-08
 5.540902934904779e-08, 6.090691126856232e-08, 4.450098168795384e-08, 4.9995931050290226e-08
 5.576893388821723e-08, 6.15294449624822e-08, 3.873854878339619e-08, 4.450098168795384e-08
 5.621270375632984e-08, 6.222153691501925e-08, 3.2720653149819625e-08, 3.873854878339619e-08
 5.668148638601016e-08, 6.292002935783669e-08, 2.6478770605425578e-08, 3.2720653149819625e-08
 5.712709489528558e-08, 6.356377909723208e-08, 2.0033585784502165e-08, 2.6478770605425578e-08
 5.7498142671450934e-08, 6.409742530039908e-08, 1.3443529139661436e-08, 2.0033585784502165e-08
 5.7767776085051405e-08, 6.447485869732029e-08, 6.749540899901681e-09, 1.3443529139661436e-08
 5.7910201228562644e-08, 6.467091311341172e-08, -0.0, 6.749540899901681e-09
 1.6421626509411497e-07, 1.482715679699683e-07, 1.5945631650519782e-08, -0.0
 1.6100214171365944e-07, 1.4590812194397259e-07, 3.1034427215028425e-08, 1.5945631650519782e-08
 1.549885030011322e-07, 1.4143719469747786e-07, 4.4580758559449356e-08, 3.1034427215028425e-08
 1.4687544359387528e-07, 1.3530625651572732e-07, 5.614238993567522e-08, 4.4580758559449356e-08
 1.3746947056191415e-07, 1.2805663540781404e-07, 6.552267302330446e-08, 5.614238993567522e-08
 1.2749909179077244e-07, 1.2022044337528903e-07, 7.278782506415366e-08, 6.552267302330446e-08
 1.1757205557249913e-07, 1.1224721420238359e-07, 7.809987185990934e-08, 7.278782506415366e-08
 1.0812534792362206e-07, 1.0451074998425343e-07, 8.170007934711163e-08, 7.809987185990934e-08
 9.943325905491172e-08, 9.726757597521156e-08, 8.386071077157856e-08, 8.170007934711163e-08
 9.165099293588399e-08, 9.068364817726893e-08, 8.483939568879694e-08, 8.386071077157856e-08
 8.483939568873346e-08, 8.485119882651768e-08, 8.48511988263907e-08, 8.483939568879694e-08
 7.900694633772827e-08, 7.980369789845628e-08, 8.405867897358027e-08, 8.48511988263907e-08
 7.411563378346284e-08, 7.555948787035584e-08, 8.260975810690802e-08, 8.405867897358027e-08
 7.00995038696176e-08, 7.20850748292015e-08, 8.06193679549785e-08, 8.260975810690802e-08
 6.689381182720355e-08, 6.933780791210155e-08, 7.815756624839153e-08, 8.06193679549785e-08
 6.440342590493107e-08, 6.726817005428441e-08, 7.528955016033668e-08, 7.815756624839153e-08
 6.255746458603977e-08, 6.580775227458875e-08, 7.20451787466497e-08, 7.528955016033668e-08
 6.128450498350683e-08, 6.489792863661615e-08, 6.843748863283397e-08, 7.20451787466497e-08
 6.050620933430402e-08, 6.447763851312761e-08, 6.447817743459336e-08, 6.843748863283397e-08
 6.015249845094994e-08, 6.44758474947694e-08, 6.015911573746869e-08, 6.447817743459336e-08
 6.014935213065138e-08, 6.482466496988761e-08, 5.549419920116428e-08, 6.015911573746869e-08
 6.042239586925484e-08, 6.544706572523374e-08, 5.048044644959769e-08, 5.549419920116428e-08
 6.090691126856232e-08, 6.627299353281595e-08, 4.512351538187375e-08, 5.048044644959769e-08
 6.15294449624822e-08, 6.72312787529415e-08, 3.943064073593322e-08, 4.512351538187375e-08
 6.222153691501925e-08, 6.823837542633557e-08, 3.341914559263706e-08, 3.943064073593322e-08
 6.292002935783669e-08, 6.922281238314309e-08, 2.7122520344820985e-08, 3.341914559263706e-08
 6.356377909723208e-08, 7.011019642287162e-08, 2.0567231987669152e-08, 2.7122520344820985e-08
 6.409742530039908e-08, 7.083646357070425e-08, 1.3820962536582646e-08, 2.0567231987669152e-08
 6.447485869732029e-08, 7.135421367329129e-08, 6.945595315993112e-09, 1.3820962536582646e-08
 6.467091311341172e-08, 7.162138143871425e-08, -0.0, 6.945595315993112e-09
 1.482715679699683e-07, 1.3469447559486148e-07, 1.358218562452405e-08, -0.0
 1.4590812194397259e-07, 1.3292621067221644e-07, 2.6563499968533707e-08, 1.358218562452405e-08
 1.4143719469747786e-07, 1.295499467278928e-07, 3.844982037769882e-08, 2.6563499968533707e-08
 1.3530625651572732e-07, 1.2486684015032254e-07, 4.889276882776193e-08, 3.844982037769882e-08
 1.2805663540781404e-07, 1.1923599817446882e-07, 5.768648099077946e-08, 4.889276882776193e-08
 1.2022044337528903e-07, 1.1305789661248134e-07, 6.481459589124821e-08, 5.768648099077946e-08
 1.1224721420238359e-07, 1.0668313602055439e-07, 7.036340764177917e-08, 6.481459589124821e-08
 1.0451074998425343e-07, 1.0039263351797567e-07, 7.445690533806978e-08, 7.036340764177917e-08
 9.726757597521156e-08, 9.442940109999468e-08, 7.727678297363592e-08, 7.445690533806978e-08
 9.068364817726893e-08, 8.894999152794092e-08, 7.900694633804569e-08, 7.727678297363592e-08
 8.485119882651768e-08, 8.405867897364376e-08, 7.98036978983293e-08, 7.900694633804569e-08
 7.980369789845628e-08, 7.981446894541635e-08, 7.981446894547983e-08, 7.98036978983293e-08
 7.555948787035584e-08, 7.62346093805466e-08, 7.913534506575369e-08, 7.981446894547983e-08
 7.20850748292015e-08, 7.334630266495724e-08, 7.787210103787855e-08, 7.913534506575369e-08
 6.933780791210155e-08, 7.111755091182629e-08, 7.608792839057437e-08, 7.787210103787855e-08
 6.726817005428441e-08, 6.951498466301023e-08, 7.382913238064104e-08, 7.608792839057437e-08
 6.580775227458875e-08, 6.85006185728465e-08, 7.113535510867708e-08, 7.382913238064104e-08
 6.489792863661615e-08, 6.801961553628094e-08, 6.801719850934545e-08, 7.113535510867708e-08
 6.447763851312761e-08, 6.802501815201024e-08, 6.447638641623517e-08, 6.801719850934545e-08
 6.44758474947694e-08, 6.845088953508858e-08, 6.05079332125869e-08, 6.447638641623517e-08
 6.482466496988761e-08, 6.922587618881413e-08, 5.611659995651041e-08, 6.05079332125869e-08
 6.544706572523374e-08, 7.027945176423774e-08, 5.1306374257179905e-08, 5.611659995651041e-08
 6.627299353281595e-08, 7.152829940922068e-08, 4.6081800601999284e-08, 5.1306374257179905e-08
 6.72312787529415e-08, 7.289254787590256e-08, 4.04377374093273e-08, 4.6081800601999284e-08
 6.823837542633557e-08, 7.428544768177555e-08, 3.440358254944457e-08, 4.04377374093273e-08
 6.922281238314309e-08, 7.562122004195238e-08, 2.8009904384549523e-08, 3.440358254944457e-08
 7.011019642287162e-08, 7.681249908541025e-08, 2.1293499135501784e-08, 2.8009904384549523e-08
 7.083646357070425e-08, 7.778470074209609e-08, 1.4338712639169692e-08, 2.1293499135501784e-08
 7.135421367329129e-08, 7.847164542214621e-08, 7.212763081416064e-09, 1.4338712639169692e-08
 7.162138143871425e-08, 7.882664078136193e-08, -0.0, 7.212763081416064e-09
 1.3469447559486148e-07, 1.229014708250394e-07, 1.1813920701879027e-08, -0.0
 1.3292621067221644e-07, 1.2155280887702844e-07, 2.318723602421004e-08, 1.1813920701879027e-08
 1.295499467278928e-07, 1.1897655656081059e-07, 3.3766713800128576e-08, 2.318723602421004e-08
 1.2486684015032254e-07, 1.1536605140539885e-07, 4.326192685190818e-08, 3.3766713800128576e-08
 1.1923599817446882e-07, 1.1098821798074538e-07, 5.1508379428792005e-08, 4.326192685190818e-08
 1.1305789661248134e-07, 1.0611828181400804e-07, 5.8439835299321257e-08, 5.1508379428792005e-08
 1.0668313602055439e-07, 1.0102972725999201e-07, 6.407290513920045e-08, 5.8439835299321257e-08
 1.0039263351797567e-07, 9.596247348613733e-08, 6.849367292008882e-08, 6.407290513920045e-08
 9.442940109999468e-08, 9.110832857002117e-08, 7.179737340158215e-08, 6.849367292008882e-08
 8.894999152794092e-08, 8.662588802097548e-08, 7.411563378374853e-08, 7.179737340158215e-08
 8.405867897364376e-08, 8.260975810706673e-08, 7.555948787010189e-08, 7.411563378374853e-08
 7.981446894541635e-08, 7.913534506581717e-08, 7.623460938061009e-08, 7.555948787010189e-08
 7.62346093805466e-08, 7.624703835022782e-08, 7.624703835016433e-08, 7.623460938061009e-08
 7.334630266495724e-08, 7.395623700029942e-08, 7.56433492847476e-08, 7.624703835016433e-08
 7.111755091182629e-08, 7.228004352932658e-08, 7.448536214175832e-08, 7.56433492847476e-08
 6.951498466301023e-08, 7.119159367783221e-08, 7.281476629047733e-08, 7.448536214175832e-08
 6.85006185728465e-08, 7.066650664631134e-08, 7.065435207211151e-08, 7.281476629047733e-08
 6.801961553628094e-08, 7.067072814206859e-08, 6.802260112507475e-08, 7.065435207211151e-08
 6.802501815201024e-08, 7.1155579652536e-08, 6.490225779931351e-08, 6.802260112507475e-08
 6.845088953508858e-08, 7.207060100601918e-08, 6.128291986631245e-08, 6.490225779931351e-08
 6.922587618881413e-08, 7.334639423329233e-08, 5.7170175531934005e-08, 6.128291986631245e-08
 7.027945176423774e-08, 7.490014960700286e-08, 5.255522190216285e-08, 5.7170175531934005e-08
 7.152829940922068e-08, 7.665508319648965e-08, 4.744604906868115e-08, 5.255522190216285e-08
 7.289254787590256e-08, 7.851584575705802e-08, 4.183063721520029e-08, 4.744604906868115e-08
 7.428544768177555e-08, 8.03878559216147e-08, 3.5739354909621416e-08, 4.183063721520029e-08
 7.562122004195238e-08, 8.215962767099723e-08, 2.9201183428007383e-08, 3.5739354909621416e-08
 7.681249908541025e-08, 8.373351251798716e-08, 2.226570079218763e-08, 2.9201183428007383e-08
 7.778470074209609e-08, 8.501272910597568e-08, 1.5025657319219823e-08, 2.226570079218763e-08
 7.847164542214621e-08, 8.591436097397136e-08, 7.567758440631773e-09, 1.5025657319219823e-08
 7.882664078136193e-08, 8.637797260096052e-08, -0.0, 7.567758440631773e-09
 1.229014708250394e-07, 1.1245284784652718e-07, 1.0465258753868069e-08, -0.0
 1.2155280887702844e-07, 1.1142310779207966e-07, 2.061098370799219e-08, 1.0465258753868069e-08
 1.1897655656081059e-07, 1.0944411022271707e-07, 3.015620864471684e-08, 2.061098370799219e-08
 1.1536605140539885e-07, 1.0665398324967654e-07, 3.888409342725471e-08, 3.015620864471684e-08
 1.1098821798074538e-07, 1.0323292088522586e-07, 4.663844326205469e-08, 3.888409342725471e-08
 1.0611828181400804e-07, 9.940648042069587e-08, 5.335128074530522e-08, 4.663844326205469e-08
 1.0102972725999201e-07, 9.53715726132262e-08, 5.900565136534576e-08, 5.335128074530522e-08
 9.596247348613733e-08, 9.132252570905058e-08, 6.363952800397265e-08, 5.900565136534576e-08
 9.110832857002117e-08, 8.74292029230176e-08, 6.731493285253646e-08, 6.363952800397265e-08
 8.662588802097548e-08, 8.382505999732906e-08, 7.00995038698398e-08, 6.731493285253646e-08
 8.260975810706673e-08, 8.061936795459759e-08, 7.208507482885233e-08, 7.00995038698398e-08
 7.913534506581717e-08, 7.787210103768809e-08, 7.334630266502073e-08, 7.208507482885233e-08
 7.624703835022782e-08, 7.564334928449365e-08, 7.395623700023593e-08, 7.334630266502073e-08
 7.395623700029942e-08, 7.396715581348908e-08, 7.396715581377476e-08, 7.395623700023593e-08
 7.228004352932658e-08, 7.285119714990324e-08, 7.339691229026395e-08, 7.396715581377476e-08
 7.119159367783221e-08, 7.230625103766103e-08, 7.228967925895646e-08, 7.339691229026395e-08
 7.066650664631134e-08, 7.230921797633338e-08, 7.065857356786878e-08, 7.228967925895646e-08
 7.067072814206859e-08, 7.283979400648151e-08, 6.850745263554215e-08, 7.065857356786878e-08
 7.1155579652536e-08, 7.386210432089853e-08, 6.581727915279668e-08, 6.850745263554215e-08
 7.207060100601918e-08, 7.532526754392223e-08, 6.255871309358559e-08, 6.581727915279668e-08
 7.334639423329233e-08, 7.716772404945707e-08, 5.872393090564454e-08, 6.255871309358559e-08
 7.490014960700286e-08, 7.93134404930399e-08, 5.4310155491649654e-08, 5.872393090564454e-08
 7.665508319648965e-08, 8.166827942690113e-08, 4.930681162924951e-08, 5.4310155491649654e-08
 7.851584575705802e-08, 8.413144743065145e-08, 4.3702647379756966e-08, 4.930681162924951e-08
 8.03878559216147e-08, 8.658456375509127e-08, 3.7511126659003946e-08, 4.3702647379756966e-08
 8.215962767099723e-08, 8.890273209573295e-08, 3.077506827499731e-08, 3.7511126659003946e-08
 8.373351251798716e-08, 9.094915863178108e-08, 2.3544917380176157e-08, 3.077506827499731e-08
 8.501272910597568e-08, 9.261408314206425e-08, 1.5927289187215507e-08, 2.3544917380176157e-08
 8.591436097397136e-08, 9.37896356392575e-08, 8.031370067620923e-09, 1.5927289187215507e-08
 8.637797260096052e-08, 9.439985706633615e-08, -0.0, 8.031370067620923e-09
 1.1245284784652718e-07, 1.0303737019760175e-07, 9.435518699420551e-09, -0.0
 1.1142310779207966e-07, 1.0224435175951147e-07, 1.8631986138629607e-08, 9.435518699420551e-09
 1.0944411022271707e-07, 1.0071986193801564e-07, 2.73660816716763e-08, 1.8631986138629607e-08
 1.0665398324967654e-07, 9.856109394395019e-08, 3.546303106280403e-08, 2.73660816716763e-08
 1.0323292088522586e-07, 9.590385814808186e-08, 4.2812002797524706e-08, 3.546303106280403e-08
 9.940648042069587e-08, 9.290590380420104e-08, 4.9316372937835543e-08, 4.2812002797524706e-08
 9.53715726132262e-08, 8.973879243405843e-08, 5.495660446117014e-08, 4.9316372937835543e-08
 9.132252570905058e-08, 8.65497317566266e-08, 5.974620521793967e-08, 5.495660446117014e-08
 8.74292029230176e-08, 8.3478827550097e-08, 6.37107899268479e-08, 5.974620521793967e-08
 8.382505999732906e-08, 8.064795217085448e-08, 6.689381182710833e-08, 6.37107899268479e-08
 8.061936795459759e-08, 7.815756624842328e-08, 6.933780791194284e-08, 6.689381182710833e-08
 7.787210103768809e-08, 7.60879283905109e-08, 7.111755091182629e-08, 6.933780791194284e-08
 7.564334928449365e-08, 7.448536214172657e-08, 7.228004352923135e-08, 7.111755091182629e-08
 7.396715581348908e-08, 7.339691229016872e-08, 7.285119715018893e-08, 7.228004352923135e-08
 7.285119714990324e-08, 7.285196617811697e-08, 7.285196617802174e-08, 7.285119715018893e-08
 7.230625103766103e-08, 7.285605490658448e-08, 7.229264619762881e-08, 7.285196617802174e-08
 7.230921797633338e-08, 7.341700343934185e-08, 7.118914959801691e-08, 7.229264619762881e-08
 7.283979400648151e-08, 7.4513213332463e-08, 6.952976294995916e-08, 7.118914959801691e-08
 7.386210432089853e-08, 7.612068131955058e-08, 6.728044237582037e-08, 6.952976294995916e-08
 7.532526754392223e-08, 7.819626881954212e-08, 6.440116959912045e-08, 6.728044237582037e-08
 7.716772404945707e-08, 8.068710123423981e-08, 6.086964734922736e-08, 6.440116959912045e-08
 7.93134404930399e-08, 8.350922977724887e-08, 5.666499442551087e-08, 6.086964734922736e-08
 8.166827942690113e-08, 8.657218928760527e-08, 5.1769979632999834e-08, 5.666499442551087e-08
 8.413144743065145e-08, 8.975185644342364e-08, 4.61557637041968e-08, 5.1769979632999834e-08
 8.658456375509127e-08, 9.29113563586882e-08, 3.982929499964561e-08, 4.61557637041968e-08
 8.890273209573295e-08, 9.589961160438228e-08, 3.282149481104544e-08, 3.982929499964561e-08
 9.094915863178108e-08, 9.855021659622759e-08, 2.520984189045932e-08, 3.282149481104544e-08
 9.261408314206425e-08, 1.0071125261820457e-07, 1.710284168440877e-08, 2.520984189045932e-08
 9.37896356392575e-08, 1.0223551779179009e-07, 8.64159149469957e-09, 1.710284168440877e-08
 9.439985706633615e-08, 1.0302514143385822e-07, -0.0, 8.64159149469957e-09
 1.0303737019760175e-07, 9.440705322622844e-08, 8.642500261330256e-09, -0.0
 1.0224435175951147e-07, 9.379669391511432e-08, 1.7107496317133792e-08, 8.642500261330256e-09
 1.0071986193801564e-07, 9.26225220757087e-08, 2.520731367761084e-08, 1.7107496317133792e-08
 9.856109394395019e-08, 9.09566129970353e-08, 3.280579526693569e-08, 2.520731367761084e-08
 9.590385814808186e-08, 8.890578969000848e-08, 3.9814048453643884e-08, 3.280579526693569e-08
 9.290590380420104e-08, 8.658480242572397e-08, 4.614926156769294e-08, 3.9814048453643884e-08
 8.973879243405843e-08, 8.412231512393292e-08, 5.176754378373831e-08, 4.614926156769294e-08
 8.65497317566266e-08, 8.165154291554606e-08, 5.667530101141005e-08, 5.176754378373831e-08
 8.3478827550097e-08, 7.928600478469863e-08, 6.087991454760542e-08, 5.667530101141005e-08
 8.064795217085448e-08, 7.713551147859312e-08, 6.440342590467712e-08, 6.087991454760542e-08
 7.815756624842328e-08, 7.528955016030495e-08, 6.726817005403046e-08, 6.440342590467712e-08
 7.60879283905109e-08, 7.382913238019665e-08, 6.951498466304198e-08, 6.726817005403046e-08
 7.448536214172657e-08, 7.281476629066778e-08, 7.119159367767351e-08, 6.951498466304198e-08
 7.339691229016872e-08, 7.228967925921039e-08, 7.230625103813718e-08, 7.119159367767351e-08
 7.285196617811697e-08, 7.229264619753357e-08, 7.285605490648926e-08, 7.230625103813718e-08
 7.285605490658448e-08, 7.28535947304179e-08, 7.285359473038617e-08, 7.285605490648926e-08
 7.341700343934185e-08, 7.397910928454157e-08, 7.228535949113806e-08, 7.285359473038617e-08
 7.4513213332463e-08, 7.566824099566671e-08, 7.113723093704674e-08, 7.228535949113806e-08
 7.612068131955058e-08, 7.790513177776408e-08, 6.935602987581191e-08, 7.113723093704674e-08
 7.819626881954212e-08, 8.065397976710765e-08, 6.689200201381812e-08, 6.935602987581191e-08
 8.068710123423981e-08, 8.386534235548983e-08, 6.369177589223644e-08, 6.689200201381812e-08
 8.350922977724887e-08, 8.746940377197169e-08, 5.972795393586727e-08, 6.369177589223644e-08
 8.657218928760527e-08, 9.13559436366104e-08, 5.49496467888182e-08, 5.972795393586727e-08
 8.975185644342364e-08, 9.539385141057578e-08, 4.9315263619461356e-08, 5.49496467888182e-08
 9.29113563586882e-08, 9.942205743110262e-08, 4.281755024533971e-08, 4.9315263619461356e-08
 9.589961160438228e-08, 1.0323883009227212e-07, 3.547209980289073e-08, 4.281755024533971e-08
 9.855021659622759e-08, 1.0664724851839384e-07, 2.7370877912436306e-08, 3.547209980289073e-08
 1.0071125261820457e-07, 1.0943087745663737e-07, 1.8627106857994297e-08, 2.7370877912436306e-08
 1.0223551779179009e-07, 1.1141115433921578e-07, 9.431215136767691e-09, 1.8627106857994297e-08
 1.0302514143385822e-07, 1.1244003452421462e-07, -0.0, 9.431215136767691e-09
 9.440705322622844e-08, 8.638545299710399e-08, 8.03214095021613e-09, -0.0
 9.379669391511432e-08, 8.592084313429913e-08, 1.593332447772818e-08, 8.03214095021613e-09
 9.26225220757087e-08, 8.501979710575711e-08, 2.3541404598937442e-08, 1.593332447772818e-08
 9.09566129970353e-08, 8.374057927113438e-08, 3.075497195990886e-08, 2.3541404598937442e-08
 8.890578969000848e-08, 8.216373484122658e-08, 3.7493061189359383e-08, 3.075497195990886e-08
 8.658480242572397e-08, 8.038653809374068e-08, 4.3686774265901887e-08, 3.7493061189359383e-08
 8.412231512393292e-08, 7.851068964766675e-08, 4.9296771575351435e-08, 4.3686774265901887e-08
 8.165154291554606e-08, 7.664329022747337e-08, 5.4309762880562626e-08, 4.9296771575351435e-08
 7.928600478469863e-08, 7.48809302677379e-08, 5.87294212414999e-08, 5.4309762880562626e-08
 7.713551147859312e-08, 7.331813834892869e-08, 6.255746458638894e-08, 5.87294212414999e-08
 7.528955016030495e-08, 7.204517874639575e-08, 6.580775227392216e-08, 6.255746458638894e-08
 7.382913238019665e-08, 7.113535510905799e-08, 6.850061857351311e-08, 6.580775227392216e-08
 7.281476629066778e-08, 7.065435207185758e-08, 7.066650664621611e-08, 6.850061857351311e-08
 7.228967925921039e-08, 7.065857356783704e-08, 7.230921797646036e-08, 7.066650664621611e-08
 7.229264619753357e-08, 7.118914959811215e-08, 7.341700343937359e-08, 7.230921797646036e-08
 7.28535947304179e-08, 7.228535949104283e-08, 7.397910928450982e-08, 7.341700343937359e-08
 7.397910928454157e-08, 7.397449120223146e-08, 7.397449120226321e-08, 7.397910928450982e-08
 7.566824099566671e-08, 7.627352588984734e-08, 7.337412171914411e-08, 7.397449120226321e-08
 7.790513177776408e-08, 7.916605822921557e-08, 7.210487786515548e-08, 7.337412171914411e-08
 8.065397976710765e-08, 8.264397628342018e-08, 7.010336460220031e-08, 7.210487786515548e-08
 8.386534235548983e-08, 8.666053770322564e-08, 6.72958373087183e-08, 7.010336460220031e-08
 8.746940377197169e-08, 9.114904026049179e-08, 6.361449380050596e-08, 6.72958373087183e-08
 9.13559436366104e-08, 9.600335415609329e-08, 5.898755456278358e-08, 6.361449380050596e-08
 9.539385141057578e-08, 1.0106458247087275e-07, 5.3343469639988175e-08, 5.898755456278358e-08
 9.942205743110262e-08, 1.0614049485790218e-07, 4.6634322906509215e-08, 5.3343469639988175e-08
 1.0323883009227212e-07, 1.1099859431718265e-07, 3.888051822901245e-08, 4.6634322906509215e-08
 1.0664724851839384e-07, 1.1536720642801224e-07, 3.0154506850679843e-08, 3.888051822901245e-08
 1.0943087745663737e-07, 1.1896639630687521e-07, 2.0607383740572715e-08, 3.0154506850679843e-08
 1.1141115433921578e-07, 1.2153760960072463e-07, 1.0460095321766536e-08, 2.0607383740572715e-08
 1.1244003452421462e-07, 1.2288227452833486e-07, -0.0, 1.0460095321766536e-08
 8.638545299710399e-08, 7.883657464508928e-08, 7.567531087411287e-09, -0.0
 8.592084313429913e-08, 7.84805985019211e-08, 1.503227844918616e-08, 7.567531087411287e-09
 8.501979710575711e-08, 7.779106016709069e-08, 2.22621867643147e-08, 1.503227844918616e-08
 8.374057927113438e-08, 7.681968040717157e-08, 2.917812753000108e-08, 2.22621867643147e-08
 8.216373484122658e-08, 7.563155722713002e-08, 3.571586444187347e-08, 2.917812753000108e-08
 8.038653809374068e-08, 7.42924784579729e-08, 4.181092581982795e-08, 3.571586444187347e-08
 7.851068964766675e-08, 7.289685621524075e-08, 4.7429372155158066e-08, 4.181092581982795e-08
 7.664329022747337e-08, 7.152804959896712e-08, 5.254740292082715e-08, 4.7429372155158066e-08
 7.48809302677379e-08, 7.027397419812201e-08, 5.7166629322690703e-08, 5.254740292082715e-08
 7.331813834892869e-08, 6.9215784282259e-08, 6.1284504983856e-08, 5.7166629322690703e-08
 7.204517874639575e-08, 6.843748863283397e-08, 6.48979286365844e-08, 6.1284504983856e-08
 7.113535510905799e-08, 6.801719850928196e-08, 6.801961553631268e-08, 6.48979286365844e-08
 7.065435207185758e-08, 6.802260112466208e-08, 7.067072814219557e-08, 6.801961553631268e-08
 7.065857356783704e-08, 6.850745263538343e-08, 7.283979400673546e-08, 7.067072814219557e-08
 7.118914959811215e-08, 6.952976294989567e-08, 7.451321333230429e-08, 7.283979400673546e-08
 7.228535949104283e-08, 7.113723093698325e-08, 7.566824099569845e-08, 7.451321333230429e-08
 7.397449120223146e-08, 7.33741217192076e-08, 7.627352588987907e-08, 7.566824099569845e-08
 7.627352588984734e-08, 7.626665405854408e-08, 7.626665405851235e-08, 7.627352588987907e-08
 7.916605822921557e-08, 7.983949800233081e-08, 7.558279591936008e-08, 7.626665405851235e-08
 8.264397628342018e-08, 8.407911158663492e-08, 7.411992602200577e-08, 7.558279591936008e-08
 8.666053770322564e-08, 8.89714419771211e-08, 7.178433986598445e-08, 7.411992602200577e-08
 9.114904026049179e-08, 9.445406349452932e-08, 6.846880769610747e-08, 7.178433986598445e-08
 9.600335415609329e-08, 1.0042003605257203e-07, 6.404878287756304e-08, 6.846880769610747e-08
 1.0106458247087275e-07, 1.067061023021209e-07, 5.841938202701762e-08, 6.404878287756304e-08
 1.0614049485790218e-07, 1.1307769525126668e-07, 5.149242236578969e-08, 5.841938202701762e-08
 1.1099859431718265e-07, 1.1924722719826501e-07, 4.324913033984204e-08, 5.149242236578969e-08
 1.1536720642801224e-07, 1.248635199639598e-07, 3.37536967295428e-08, 4.324913033984204e-08
 1.1896639630687521e-07, 1.29542195615034e-07, 2.3178597034422124e-08, 3.37536967295428e-08
 1.2153760960072463e-07, 1.3291335405662408e-07, 1.1804760249376765e-08, 2.3178597034422124e-08
 1.2288227452833486e-07, 1.3467982696028325e-07, -0.0, 1.1804760249376765e-08
 7.883657464508928e-08, 7.163085887382782e-08, 7.211554944243106e-09, -0.0
 7.84805985019211e-08, 7.136555758928753e-08, 1.4342740114355742e-08, 7.211554944243106e-09
 7.779106016709069e-08, 7.084907773887617e-08, 2.1290807004395588e-08, 1.4342740114355742e-08
 7.681968040717157e-08, 7.012298016411887e-08, 2.799000434995954e-08, 2.1290807004395588e-08
 7.563155722713002e-08, 6.923894167536137e-08, 3.4376785672716344e-08, 2.799000434995954e-08
 7.42924784579729e-08, 6.826157842886147e-08, 4.04153035770958e-08, 3.4376785672716344e-08
 7.289685621524075e-08, 6.725168619003519e-08, 4.606056553888443e-08, 4.04153035770958e-08
 7.152804959896712e-08, 6.62920905649896e-08, 5.129332751998205e-08, 4.606056553888443e-08
 7.027397419812201e-08, 6.545955421208854e-08, 5.6108439406827694e-08, 5.129332751998205e-08
 6.9215784282259e-08, 6.483188831763001e-08, 6.050620933443099e-08, 5.6108439406827694e-08
 6.843748863283397e-08, 6.447817743421245e-08, 6.447763851303239e-08, 6.050620933443099e-08
 6.801719850928196e-08, 6.447638641588599e-08, 6.80250181516928e-08, 6.447763851303239e-08
 6.802260112466208e-08, 6.4902257799377e-08, 7.115557965291692e-08, 6.80250181516928e-08
 6.850745263538343e-08, 6.581727915257448e-08, 7.38621043212477e-08, 7.115557965291692e-08
 6.952976294989567e-08, 6.728044237543946e-08, 7.612068131939187e-08, 7.38621043212477e-08
 7.113723093698325e-08, 6.935602987578016e-08, 7.79051317779228e-08, 7.612068131939187e-08
 7.33741217192076e-08, 7.210487786521897e-08, 7.916605822921557e-08, 7.79051317779228e-08
 7.626665405854408e-08, 7.558279591926485e-08, 7.983949800229907e-08, 7.916605822921557e-08
 7.983949800233081e-08, 7.982240950372767e-08, 7.982240950366419e-08, 7.983949800229907e-08
 8.407911158663492e-08, 8.485864913164809e-08, 7.901225641249195e-08, 7.982240950366419e-08
 8.89714419771211e-08, 9.06834546690262e-08, 7.726696138339269e-08, 7.901225641249195e-08
 9.445406349452932e-08, 9.726715663683044e-08, 7.443478025415017e-08, 7.726696138339269e-08
 1.0042003605257203e-07, 1.0451315946659663e-07, 7.033484912711193e-08, 7.443478025415017e-08
 1.067061023021209e-07, 1.122488584320311e-07, 6.479097497616338e-08, 7.033484912711193e-08
 1.1307769525126668e-07, 1.202200108305463e-07, 5.7661954312788015e-08, 6.479097497616338e-08
 1.1924722719826501e-07, 1.2805826032880438e-07, 4.886542310553683e-08, 5.7661954312788015e-08
 1.248635199639598e-07, 1.3530750430614027e-07, 3.843237238061699e-08, 4.886542310553683e-08
 1.29542195615034e-07, 1.4143350595845272e-07, 2.654975547601222e-08, 3.843237238061699e-08
 1.3291335405662408e-07, 1.4590235723149104e-07, 1.3571233153035922e-08, 2.654975547601222e-08
 1.3467982696028325e-07, 1.4826920381663292e-07, -0.0, 1.3571233153035922e-08
 7.163085887382782e-08, 6.468161846386288e-08, 6.946253659702811e-09, -0.0
 7.136555758928753e-08, 6.448676744571555e-08, 1.382626026394439e-08, 6.946253659702811e-09
 7.084907773887617e-08, 6.41061781863938e-08, 2.0564709429638284e-08, 1.382626026394439e-08
 7.012298016411887e-08, 6.357750150131765e-08, 2.7105965861202035e-08, 2.0564709429638284e-08
 6.923894167536137e-08, 6.293797627238658e-08, 3.339942242621645e-08, 2.7105965861202035e-08
 6.826157842886147e-08, 6.224403188733745e-08, 3.940541133826951e-08, 3.339942242621645e-08
 6.725168619003519e-08, 6.155604117808132e-08, 4.510096991383884e-08, 3.940541133826951e-08
